2015,11,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.RP1,Rayos X Portatil Shimadzu,0,0,32,13,1.1875
2016,12,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Ultrasonido,CHPGR.US1,Ultrasonido Toshiba Xario 1,0,0,476,476,1.69519833
2015,8,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Mamografía,CHPGR.MG1,Mamografo Metaltronica,0,1,291,291,1.381756757
2017,4,PAUMH,ULAPS Máximo Herrera,Radiología Convencional,PAUMH.DR1,Rayos X Shimadzu,0,0,265,265,5.539622642
2016,4,VEHEA,Hospital Dr. Ezequiel Abadia,Angiografía,VEHEA.AC1,Arco en C Shimadzu,0,0,15,0,1
2016,3,VEHEA,Hospital Dr. Ezequiel Abadia,Angiografía,VEHEA.AC1,Arco en C Shimadzu,0,0,17,0,1
2017,4,VEHEA,Hospital Dr. Ezequiel Abadia,Angiografía,VEHEA.AC1,Arco en C Shimadzu,0,0,14,0,1
2016,3,CHPEP,Policlínica Básica Dr. Ernesto Perez Balladares,Radiología Convencional,CHPEP.RX1,Rayos X Convencional Acoma,0,0,540,482,2.25
2015,11,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US6,Ultrasonido Philips IU22 privado,0,0,7,7,1.142857143
2017,2,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR6,(SALA #3) Rayos X Shimadzu DDP,0,0,214,146,4.809302326
2015,3,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR1,(SALA #4) Rayos X Toshiba Kalare,0,2,180,95,4.680412371
2017,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR1,(SALA #4) Rayos X Toshiba Kalare,0,0,871,638,3.962199313
2016,6,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US1,(EQUIPO #4) Ultrasonido Philips IU22,0,0,628,626,2.296062992
2015,4,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Fluoroscopia,BOHRD.RF1,Fluoroscopio Toshiba,0,1,62,60,2.555555556
2017,6,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Ultrasonido,BOHRD.US1,Ultrasonido Medison,0,0,3,3,0.666666667
2016,5,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.DR1,Rayos X Shimadzu,0,2,2073,976,1.879904306
2016,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT3,(URGENCIA) Tomografo Toshiba Aquilion,1,0,1061,453,1.674053555
2015,1,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT3,(URGENCIA) Tomografo Toshiba Aquilion,0,0,1,1,20
2017,6,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US3,(EQUIPO #3) Ultrasonido GE Logic S56,0,0,189,189,3.4
2016,9,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.MG1,Mamografo Siemens,0,0,235,234,2.928571429
2017,2,CHPPE,Policlínica Dr. Pablo Espinosa,Radiología Convencional,CHPPE.DR1,Rayos X Shimadzu,0,0,1834,604,2.145178765
2015,1,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP2,Rayos X Portatil Toshiba,0,0,4,2,1.5
2015,5,CHHRH,Hospital Regional Dr. Rafael Hernandez,Radiología Convencional,CHHRH.DR1,Rayos X Toshiba Kalare,0,0,3152,73,1.20816944
2015,12,PAPJV,Policlínica Dr. Juan Vega Mendez,Radiología Convencional,PAPJV.MG1,Mamografo Metaltronica,0,0,139,139,9.028776978
2016,9,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.DR1,Rayos X Shimadzu,0,1,839,837,1
2017,1,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.MG1,Mamografo Siemens,0,0,57,57,1.50877193
2016,6,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.MG1,Mamografo Siemens,0,0,87,87,1.195402299
2017,3,LSPSJ,Policlínica San Juan de Dios (La Villa),Ultrasonido,LSPSJ.US1,Ultrasonido GE,0,0,92,92,0.77173913
2017,4,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RP1,Rayos X Portatil Convencional Toshiba 1,0,0,34,0,1
2015,10,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RP1,Rayos X Portatil Convencional Toshiba 1,0,0,54,0,1
2016,10,PAUEC,ULAPS Dr. Edilberto Culiolis,Radiología Convencional,PAUEC.DR1,Rayos X Toshiba,0,2,472,472,1.463157895
2016,2,PAUEC,ULAPS Dr. Edilberto Culiolis,Radiología Convencional,PAUEC.DR1,Rayos X Toshiba,0,2,489,489,1.894949495
2017,9,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.MG1,Mamografo Siemens,0,0,158,125,3.563291139
2016,6,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.MG1,Mamografo Siemens,0,0,223,223,2.282511211
2017,3,PAPCV,Policlínica Dr. Carlos N. Brin,Mamografía,PAPCV.MG1,Mamografo Siemens,0,0,6,6,2.166666667
2016,10,PAPGG,Policlínica Don Generoso Guardia,Mamografía,PAPGG.MG1,Mamógrafo Philips Digital,4,0,343,343,0.985875706
2016,8,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RP2,Rayos X Portatil Convencional Toshiba 2,0,0,3,0,1
2014,11,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.RX2,Rayos X Convencional Toshiba 2,0,0,0,0,1
2015,10,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.DR1,Rayos X Shimadzu,0,0,988,648,9.159318637
2016,4,CLPMR,Policlínica Dr. Manuel de Jesús Rojas,Radiología Convencional,CLPMR.RX2,Rayos X Convencional Acoma,0,0,686,686,1.484716157
2017,5,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,0,0,485,429,3.905349794
2015,7,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,1,0,988,714,25.317
2016,6,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,0,0,403,356,6.153284672
2015,2,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT3,Tomógrafo Philips,0,0,602,283,13.67752443
2016,11,CLHRE,Hospital Regional Dr. Rafael Estevez,Ultrasonido,CLHRE.US3,Ultrasonido Philips,0,0,403,399,15.2962963
2016,3,CLHRE,Hospital Regional Dr. Rafael Estevez,Ultrasonido,CLHRE.US3,Ultrasonido Philips,0,0,224,221,15.76888889
2015,9,PAUCV,ULAPS Prof. Carlos A. Velarde,Mamografía,PAUCV.MG1,Mamógrafo Philips,0,0,343,340,34.38662791
2015,6,PAUCV,ULAPS Prof. Carlos A. Velarde,Mamografía,PAUCV.MG1,Mamógrafo Philips,0,0,170,165,5.186046512
2015,12,PAPPR,Policlínica Presidente Remón,Radiología Convencional,PAPPR.DR2,Rayos X Shimadzu Sala 1,3,3,464,462,1.652542373
2016,3,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Mamografía,COHMA.MG1,Mamógrafo Digital Philips,0,0,125,125,4.752
2015,5,PAPSB,Policlínica Dr. Santiago Barraza,Ultrasonido,PAPSB.US2,Ultrasonido Philips,0,2,460,459,12.94491525
2015,3,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR3,Rayos X GE con DR,0,0,5,0,1
2017,1,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR3,Rayos X GE con DR,0,0,12,0,1
2015,9,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Radiología Convencional,CHPGR.DR2,Rayos X Shimadzu 2,2,0,1101,894,2.273381295
2016,3,PAUEC,ULAPS Dr. Edilberto Culiolis,Mamografía,PAUEC.MG1,Mamógrafo Digital Philips,0,0,111,111,2.63963964
2015,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Tomografía Computada,VEPHD.CT1,Tomógrafo Philips,0,0,0,0,1
2017,3,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.RX2,Rayos X Gendex Analógico,0,0,10,2,9.5
2016,4,CLHRE,Hospital Regional Dr. Rafael Estevez,Mamografía,CLHRE.MG2,Mamógrafo Philips Digital,0,0,220,220,7.986725664
2015,12,BOHCG,Hospital de Chiriquí Grande,Ultrasonido,BOHCG.US1,Ultrasonido Medisson,0,0,116,40,2.086206897
2015,10,BOHCG,Hospital de Chiriquí Grande,Ultrasonido,BOHCG.US1,Ultrasonido Medisson,0,0,148,59,1.879194631
2016,11,BOPGU,Policlínica de Guabito,Mamografía,BOPGU.MG1,Mamógrafo Philips,0,0,5,5,4.6
2017,7,BOPGU,Policlínica de Guabito,Ultrasonido,BOPGU.US1,Ultrasonido Philips,1,1,184,100,3.561497326
2015,9,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.DR2,Rayos X Shimadzu,0,1,2121,946,6.386384977
2016,10,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Radiología Convencional,VEPHD.DR2,Rayos X Shimadzu,0,1,2082,968,2.008126195
2017,5,COPSA,Policlínica Hospital de Sabanitas,Mamografía,COPSA.MG1,Mamógrafo Philips,0,0,68,68,19.20588235
2016,8,COPSA,Policlínica Hospital de Sabanitas,Mamografía,COPSA.MG1,Mamógrafo Philips,1,0,88,87,16.33707865
2015,6,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.RX1,Rayos X Apelem Convencional,0,0,2,0,1
2016,10,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.DR3,Rayos X Shimadzu con FP,0,0,153,82,1.625806452
2017,1,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.DR3,Rayos X Shimadzu con FP,0,0,9,4,1.111111111
2016,1,PAHCH,Hospital Regional de Chepo,Fluoroscopia,PAHCH.RF1,Fluororadiógrafo Shimadsu (RF),0,0,23,23,1
2017,6,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.DR3,Rayos X Shimadzu con FP,0,4,1619,1590,3.001232286
2017,4,PAPAG,Policlínica Dr. Alejandro de la Guardia,Radiología Convencional,PAPAG.DR2,Rayos X con DR Shimadzu,0,0,2402,2402,1.388474295
2017,9,PAPAG,Policlínica Dr. Alejandro de la Guardia,Radiología Convencional,PAPAG.DR2,Rayos X con DR Shimadzu,0,0,2548,2454,1.25
2017,2,CHHDA,Hospital Dr. Dionisio Arrocha,Radiología Convencional,CHHDA.MG1,Mamografo análogo Siemens,0,0,63,57,54.26984127
2017,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Fluoroscopia,PAHAA.RF4,(SALA #1) Fluoroscopio Shimadzu,0,0,76,76,1.794871795
2017,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Fluoroscopia,PAHAA.RF4,(SALA #1) Fluoroscopio Shimadzu,0,0,38,38,4.975
2016,7,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.MG1,Mammografo Siemens Mammomat,0,0,87,73,1.91011236
2016,7,PAUCA,ULAPS de Capira,Radiología Convencional,PAUCA.DR1,DR Shimatzu,0,0,370,313,1.132432432
2016,11,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Fluoroscopia,LSPMC.RF2,Radiofluroscopio Shimadsu,0,0,1,1,10
2017,2,LSPMC,Policlínica Dr. Miguel Cárdenas Barahona,Radiología Convencional,LSPMC.DR2,Rayos X Shimadzu,0,1,197,152,4.338383838
2017,8,VEHEA,Hospital Dr. Ezequiel Abadia,Radiología Convencional,VEHEA.DR2,Rayos X Shimadzu,1,0,111,40,2.589285714
2017,9,PAHOT,Hospital de Especialidades Pediatricas,Angiografía,PAHOT.AC2,Arco en C Ziehm Vision RFD Hybrid,0,0,14,8,1.5
2017,5,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RP2,Rayos X Pórtatil Shimadzu Mobileart Evolution,0,0,131,95,2.856060606
2017,4,VEHEA,Hospital Dr. Ezequiel Abadia,Radiología Convencional,VEHEA.RP1,Rayos X Pórtatil Shimadzu Mobileart Evolution,0,1,118,0,1
2014,11,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.DR1,Rayos X GE (EQUIPO 2),2,1,1256,202,1.67370892
2014,7,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.DR1,Rayos X GE (EQUIPO 2),0,0,8,1,9.272727273
2015,1,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.RP1,Rayos X Portatil Shimadzu,0,0,363,2,0.994897959
2015,3,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Angiografía,HEHGC.AC3,Arco en C Ziehm,0,0,8,0,1
2016,7,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Fluoroscopia,HEHGC.RF1,Fluoroscopio Shimadzu,0,0,12,11,4.076923077
2016,4,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.RXP2,Rayos X Portatil Shimadzu,0,0,591,1,1.003305785
2015,10,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.DR3,Rayos X Shimadzu (EQUIPO 1) Fluorospeed,0,1,840,210,1.278554779
2015,9,PAHDI,Hospital 24 de Diciembre,Ultrasonido,PAHDI.US1,Ultrasonido Philips iu22,1,0,513,513,4.223908918
2016,9,PAHDI,Hospital 24 de Diciembre,Radiología Convencional,PAHDI.DR1,Rayos X Shimadzu,1,0,2978,670,2.554157006
2017,5,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RX1,DRX 1,0,4,1483,1109,1.989946381
2017,7,CLHRE,Hospital Regional Dr. Rafael Estevez,Ultrasonido,CLHRE.US2,Ultrasonido Medison,0,0,67,67,3.537313433
2014,9,CLHRE,Hospital Regional Dr. Rafael Estevez,Tomografía Computada,CLHRE.CT1,Tomografo Toshiba Aquilion,0,0,3,3,1
2016,3,PAHSJ,Hospital Dra. Susana Jones Cano,Fluoroscopia,PAHSJ.RF1,Fluorospeed Shimadzu,0,0,110,110,1.315315315
2017,4,PAHSJ,Hospital Dra. Susana Jones Cano,Ultrasonido,PAHSJ.US2,Ultrasonido Medison,0,0,1,1,1
2014,12,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.MG1,Mamografo Siemens,0,0,95,95,5.810526316
2015,2,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.MG1,Mamografo Siemens,0,1,69,69,13.77142857
2014,11,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP1,Rayos X Portatil Shimadzu,0,0,49,12,12.14285714
2015,10,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP1,Rayos X Portatil Shimadzu,0,0,121,18,1.146341463
2016,11,PAHSJ,Hospital Dra. Susana Jones Cano,Radiología Convencional,PAHSJ.RXP1,Rayos X Portatil Shimadzu,0,0,95,7,1.315789474
2017,1,PAHOT,Hospital de Especialidades Pediatricas,Angiografía,PAHOT.AC1,ARCO EN C 1,0,0,30,20,1.1
2017,6,PAHOT,Hospital de Especialidades Pediatricas,Radiología Convencional,PAHOT.RP1,RX PORTATIL 1,0,0,181,142,4.010869565
2014,10,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US2,Ultrasonido Phillips,0,0,170,170,13.90857143
2016,4,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US2,Ultrasonido Phillips,0,0,2,2,2
2017,7,PAPMM,Policlínica Manuel Maria Valdes,Radiología Convencional,PAPMM.RX1,Rayos X Shimadzu,1,0,2436,1433,15.43356359
2015,10,PAPJJ,Policlínica Don Joaquin José Vallarino,Fluoroscopia,PAPJJ.RF1,Fluoroscopio Shimadzu,0,0,7,6,7.714285714
2016,1,PAPJJ,Policlínica Don Joaquin José Vallarino,Radiología Convencional,PAPJJ.RX1,Rayos X Shimadzu2,1,0,1682,1287,14.85714286
2016,8,PAPJJ,Policlínica Don Joaquin José Vallarino,Mamografía,PAPJJ.MG1,Mamografo Phillips,0,0,618,616,25.54226475
2017,8,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US1,Ultrasonido Medison,0,1,421,419,1.29787234
2017,2,PAPMM,Policlínica Manuel Maria Valdes,Ultrasonido,PAPMM.US1,Ultrasonido Medison,1,1,406,406,2.639705882
2017,1,PAPCV,Policlínica Dr. Carlos N. Brin,Radiología Convencional,PAPCV.RX1,Rayos X Shimadzu,0,1,1145,859,3.373472949
2017,1,PAPCV,Policlínica Dr. Carlos N. Brin,Fluoroscopia,PAPCV.RF1,Fluororadiógrafo Shimadsu (RF),0,0,1,1,1
2014,12,PAPCV,Policlínica Dr. Carlos N. Brin,Ultrasonido,PAPCV.US1,Ultrasonido Toshiba,0,0,1,1,7
2015,3,PAPCV,Policlínica Dr. Carlos N. Brin,Ultrasonido,PAPCV.US2,Ultrasonido Philips,0,0,399,398,3.3025
2015,12,CHHRH,Hospital Regional Dr. Rafael Hernandez,Fluoroscopia,CHHRH.RF1,Fluoroscopio Toshiba Kalare,0,0,44,8,1.433962264
2017,1,CHHRH,Hospital Regional Dr. Rafael Hernandez,Angiografía,CHHRH.AC1,Arco en C Shimadzu,0,0,23,0,1
2017,1,CHHRH,Hospital Regional Dr. Rafael Hernandez,Tomografía Computada,CHHRH.CT1,Tomografo GE,1,0,1076,380,5.01007326
2017,4,CHHRH,Hospital Regional Dr. Rafael Hernandez,Ultrasonido,CHHRH.US1,Ultrasonido Phillips y Toshiba,0,0,542,487,1.50092081
2015,11,CHHRH,Hospital Regional Dr. Rafael Hernandez,Ultrasonido,CHHRH.US2,Ultrasonido Toshiba 2,0,0,228,218,1.012295082
2015,8,CHHRH,Hospital Regional Dr. Rafael Hernandez,Radiología Convencional,CHHRH.RP2,Rayos X Portatil Shimadzu,0,0,473,0,1
2016,4,PAPAG,Policlínica Dr. Alejandro de la Guardia,Fluoroscopia,PAPAG.RF1,Fluoroscopio Shimadsu,0,0,7,7,1.125
2016,7,PAPAG,Policlínica Dr. Alejandro de la Guardia,Ultrasonido,PAPAG.US1,Ultrasonido Toshiba,0,0,685,685,1.191304348
2016,7,PAPJV,Policlínica Dr. Juan Vega Mendez,Radiología Convencional,PAPJV.DR1,Rayos X GE,0,0,1034,302,9.632923368
2015,7,PAPPR,Policlínica Presidente Remón,Radiología Convencional,PAPPR.DR1,Rayos X Shimadzu Sala 4,0,0,3576,3561,31.25839578
2015,12,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Radiología Convencional,CHPGR.RX1,Rayos X Toshiba Fluorex,2,0,140,139,1.830985915
2014,12,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Radiología Convencional,PAPBG.MG1,Mamografo Metaltronica,0,1,273,267,39.4
2017,9,CHPEP,Policlínica Básica Dr. Ernesto Perez Balladares,Ultrasonido,CHPEP.US1,Ultrasonido Medison,0,0,150,123,2.026666667
2016,6,CHPEP,Policlínica Básica Dr. Ernesto Perez Balladares,Ultrasonido,CHPEP.US1,Ultrasonido Medison,0,0,100,100,3.65
2015,4,CHPEP,Policlínica Básica Dr. Ernesto Perez Balladares,Ultrasonido,CHPEP.US1,Ultrasonido Medison,0,0,90,90,1.744444444
2016,7,CHHDA,Hospital Dr. Dionisio Arrocha,Radiología Convencional,CHHDA.RX1,Rayos X Convencional Toshiba,0,0,138,0,1
2016,9,PAPPR,Policlínica Presidente Remón,Fluoroscopia,PAPPR.RF1,Fluoroscopio Shimadzu sala 3,0,0,26,26,1.846153846
2016,3,PAPPR,Policlínica Presidente Remón,Ultrasonido,PAPPR.US3,Ultrasonido Philips,1,0,259,256,2.232824427
2016,2,PAPPR,Policlínica Presidente Remón,Ultrasonido,PAPPR.US3,Ultrasonido Philips,0,0,244,239,2.307377049
2016,3,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Ultrasonido,COHMA.US2,Ultrasonido Toshiba Aplio,0,0,264,264,1.740601504
2016,2,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.DR2,Rayos X Shimadzu,0,2,2915,337,1.661235574
2016,6,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.DR3,Rayos X Digital (antiguo Apelem),0,0,12,0,1
2017,8,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.DR3,Rayos X Digital (antiguo Apelem),0,0,484,164,1.58556701
2015,4,PAPSB,Policlínica Dr. Santiago Barraza,Radiología Convencional,PAPSB.RP1,Rayos X Portatil Shimadzu,0,0,11,0,1
2016,7,PAPSB,Policlínica Dr. Santiago Barraza,Mamografía,PAPSB.MG1,Mamografo Metaltrónica Helianthus BYM,0,0,33,33,0.515151515
2017,7,PAHCH,Hospital Regional de Chepo,Radiología Convencional,PAHCH.RP1,Rayos X Portatil Shimadzu,0,0,98,25,1.14
2016,12,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Radiología Convencional,CHPGR.DR1,Rayos X Shimadzu,2,5,1634,951,1.480874317
2016,5,CHPGR,Policlínica Especializada Dr. Gustavo Adolfo Ross,Mamografía,CHPGR.MG1,Mamografo Metaltronica,2,0,755,755,1.379265092
2016,8,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Ultrasonido,PAPBG.US1,Ultrasonido Toshiba,0,0,335,334,31.14497041
2015,12,PAPBG,Policlínica Dr. Blas Daniel Gómez Chetro,Radiología Convencional,PAPBG.DR1,Rayos X Shimadzu Fluorospeed,0,0,541,181,4.372943327
2017,4,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Mamografía,VEPHD.MG1,Mamografo Philips,0,0,339,339,6.764011799
2015,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Mamografía,VEPHD.MG1,Mamografo Philips,0,0,322,320,13.49378882
2014,7,VEPHD,Policlínica Dr. Horacio Díaz Gómez,Mamografía,VEPHD.MG1,Mamografo Philips,0,0,0,0,1
2016,6,VEHEA,Hospital Dr. Ezequiel Abadia,Radiología Convencional,VEHEA.RX1,Rayos X Shimadzu,0,0,111,0,1
2015,4,VEHEA,Hospital Dr. Ezequiel Abadia,Ultrasonido,VEHEA.US1,Ultrasonido GE,0,0,10,0,1
2016,11,CHHDA,Hospital Dr. Dionisio Arrocha,Ultrasonido,CHHDA.US1,Ultrasonido Toshiba,0,0,142,136,41.23287671
2017,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR1,(SALA #4) Rayos X Toshiba Kalare,0,0,930,681,5.141791045
2017,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.DR2,(SALA #5) Rayos X Toshiba Kalare,0,0,545,474,4.298724954
2014,11,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US1,(EQUIPO #4) Ultrasonido Philips IU22,0,0,2,2,11
2014,7,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RP3,Rayos X Portatil Shimadzu MobileArt Plus 2,0,0,2,2,66
2017,8,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Radiología Convencional,BOHRD.DR1,Rayos X Shimadzu,0,0,1671,155,1.271368799
2015,4,BOHRD,Hospital Regional Dr. Raúl Dávila Mena,Angiografía,BOHRD.AC1,Arco en C Ziehm,0,0,20,0,1
2015,10,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Radiología Convencional,PAHAA.RF1,(SALA #4) Fluoroscopio Toshiba Kalare,0,0,0,0,1
2015,2,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Tomografía Computada,PAHAA.CT1,Tomografo Philips Brilliance,0,0,7,6,4.714285714
2015,6,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US3,(EQUIPO #3) Ultrasonido GE Logic S56,0,0,88,88,2.522222222
2016,4,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US5,Ultrasonido Medison,0,0,9,7,0.888888889
2015,5,PAHAA,Complejo Hospitalario Dr. Arnulfo Arias Madrid,Ultrasonido,PAHAA.US7,(EQUIPO #3) Ultrasonido Philips IU22 Alto,0,1,260,258,2.893536122
2016,8,CHPPE,Policlínica Dr. Pablo Espinosa,Radiología Convencional,CHPPE.DR1,Rayos X Shimadzu,0,0,1715,443,2.853433353
2017,7,CLPMP,Policlínica Dr. Manuel Paulino Ocaña,Radiología Convencional,CLPMP.RX1,Rayos X Shimadzu,1,3,983,385,10.90625
2015,5,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.MG1,Mamografo Siemens,0,0,1,1,1
2016,3,PAPJV,Policlínica Dr. Juan Vega Mendez,Radiología Convencional,PAPJV.MG1,Mamografo Metaltronica,0,0,127,127,12.5
2015,1,PAPJV,Policlínica Dr. Juan Vega Mendez,Radiología Convencional,PAPJV.MG1,Mamografo Metaltronica,0,0,2,2,304.6666667
2015,8,LSPSJ,Policlínica San Juan de Dios (La Villa),Radiología Convencional,LSPSJ.DR1,Rayos X Shimadzu,0,0,633,548,1.003149606
2015,11,BOHAL,Hospital de Almirante,Radiología Convencional,BOHAL.DR1,Rayos X Shimadzu,0,0,322,62,2.239130435
2016,3,BOHAL,Hospital de Almirante,Radiología Convencional,BOHAL.DR1,Rayos X Shimadzu,0,0,500,255,3.286
2015,6,BOHAL,Hospital de Almirante,Radiología Convencional,BOHAL.MG1,Mamografo Bennet,0,0,27,27,11.92592593
2015,1,PAPCV,Policlínica Dr. Carlos N. Brin,Mamografía,PAPCV.MG1,Mamografo Siemens,0,0,44,44,2.431818182
2015,1,HEHGC,Hospital Dr. Gustavo Nelson Collado Ríos,Radiología Convencional,HEHGC.MG1,Mamografo GE,1,0,102,101,3.229357798
2015,11,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RX1,Rayos X Convencional Toshiba,0,0,105,24,1.076190476
2016,9,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RX1,Rayos X Convencional Toshiba,0,0,4,1,0.75
2014,9,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RX1,Rayos X Convencional Toshiba,0,0,1,1,1
2016,3,COHMA,Complejo Hospitalario Dr. Manuel Amador Guerrero,Radiología Convencional,COHMA.RP1,Rayos X Portatil Convencional Siemens,0,0,286,6,1
2016,9,CLHRE,Hospital Regional Dr. Rafael Estevez,Radiología Convencional,CLHRE.DR2,Rayos X con DR Shimadzu (Urgencias),0,0,2533,6,1.027832223
2016,1,PAPJJ,Policlínica Don Joaquin José Vallarino,Ultrasonido,PAPJJ.US2,Ultrasonido Philips,0,0,374,374,10.14004914
